customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,age_group,tenure_group,avg_monthly_spend
4622-ynkij,male,0,no,no,0.02355872391204165,yes,no,fiber optic,yes,no,no,yes,yes,no,two year,yes,electronic check,0.802816267896576,0.32839769515350997,no,Young,Loyal Customer,-0.3623430189509726
4412-yltkf,female,1,no,no,-0.22090504374582004,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,0.44049543516823375,-0.06520770183573112,yes,Senior,Loyal Customer,-0.35039956205127987
6734-psbaw,male,0,yes,no,1.6125732136881425,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),-1.3711087284734764,-0.24677840309776344,no,Middle-aged,Loyal Customer,-0.5071896091207911
3930-zgwve,male,0,no,no,-1.2802480369298874,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,-1.4974224132778524,-0.9986500811217108,no,Young,New Customer,0.6806914273994327
2639-ugmaz,male,1,no,no,1.5718292524118322,no,no phone service,dsl,yes,yes,no,no,yes,yes,one year,yes,electronic check,-0.2774981416145356,0.7509229304800763,no,Senior,Loyal Customer,-0.47856811019044465
2876-gzyzc,female,0,no,no,-0.791320501614164,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,0.703094937787858,-0.4710339916082507,no,Young,Loyal Customer,-0.12284027581655114
6207-wiolx,female,0,yes,yes,-0.3023929662984406,no,no phone service,dsl,yes,yes,yes,no,yes,yes,month-to-month,yes,credit card (automatic),-0.20603118836995443,-0.3444131891244619,yes,Young,Loyal Customer,-0.3838375347803472
8587-xyzsf,male,0,no,no,1.4088534073065913,yes,no,dsl,no,no,no,yes,no,no,two year,no,bank transfer (automatic),-0.47361675749501453,0.43095172141607685,no,Middle-aged,Loyal Customer,-0.4810507151849616
3091-fyhki,male,0,no,no,-1.2802480369298874,no,no phone service,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,-0.9755474523755615,-0.991723437919636,yes,Young,New Customer,1.6408835856335213
2372-hwuhi,male,0,no,no,-1.2395040756535771,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,-0.6797075063863649,-0.9715170520180417,yes,Young,New Customer,0.8290013626680738
7799-lgrdp,female,0,no,no,0.4309983366751445,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),-1.2996417752288951,-0.48314458752525424,no,Young,Loyal Customer,-0.49064060032043627
7850-vwjuu,female,0,no,no,-0.38388088885106114,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),0.3391120828910372,-0.22271162687654159,no,Young,Loyal Customer,-0.3277629509175932
3774-vbnxy,female,0,yes,yes,1.2866215234776603,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,-1.4824642137615447,-0.44363625002552154,no,Middle-aged,Loyal Customer,-0.5078903863063388
6217-kdywc,male,0,no,yes,1.0014137945434884,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,-1.5024084797832884,-0.4909315462842747,no,Young,Loyal Customer,-0.506163590849128
0390-dcfdq,female,1,yes,no,-1.2802480369298874,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,0.18786806555948168,-0.9762818766411252,yes,Senior,New Customer,3.781439352397413
3146-msegf,female,1,yes,yes,1.6125732136881425,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),0.7728998688639604,1.8275527015643613,no,Senior,Loyal Customer,-0.4524015746143344
4080-ogpjl,female,0,no,no,-0.9950403079957154,yes,yes,dsl,yes,no,no,yes,no,yes,month-to-month,no,electronic check,0.21113637591818266,-0.7586882188536525,yes,Young,New Customer,0.01673689760141855
1095-wgngg,female,0,yes,no,1.1643896396487294,yes,yes,fiber optic,no,yes,no,no,yes,yes,two year,yes,bank transfer (automatic),1.205025632668405,1.6270771174227807,no,Middle-aged,Loyal Customer,-0.42588065680539494
2636-sjdou,male,0,no,no,1.2866215234776603,yes,yes,fiber optic,yes,yes,no,no,no,no,one year,yes,credit card (automatic),0.6482482062280629,1.3260990287313497,no,Middle-aged,Loyal Customer,-0.44663608958778284
1131-qqzeb,male,1,yes,no,1.5718292524118322,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),-1.3578125511256471,-0.23255010734827847,no,Senior,Loyal Customer,-0.506563306335244
5716-ezxzn,female,0,yes,yes,1.3273654847539706,yes,yes,fiber optic,yes,yes,no,yes,yes,no,two year,yes,credit card (automatic),1.1385447459292597,1.8236040737517134,no,Middle-aged,Loyal Customer,-0.43399710749515286
6837-bjydq,male,0,no,no,-1.1987601143772668,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,-1.5024084797832884,-0.980296682573538,no,Young,New Customer,-0.12762320262140817
2135-rxihg,male,0,no,no,-1.2802480369298874,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,-0.6364949300059205,-0.9872233257756128,yes,Young,New Customer,2.264702694804712
6440-dkqge,male,0,no,yes,-0.09867315991688919,yes,no,dsl,no,yes,yes,no,yes,no,one year,no,credit card (automatic),-0.009912572489475751,-0.15589378528709968,no,Young,Loyal Customer,-0.39570232960183843
3466-byavd,male,0,yes,yes,-0.7098325790615434,yes,no,dsl,no,yes,yes,yes,no,yes,month-to-month,yes,mailed check,0.15628964435838757,-0.5346752834489703,no,Young,Loyal Customer,-0.2438248013885909
3780-yvmfa,female,0,yes,yes,-0.9950403079957154,yes,no,dsl,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,0.12471122315729345,-0.7583793876280823,no,Young,New Customer,-0.003139691661389078
3874-eqoep,male,0,no,no,-1.0357842692720256,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,no,mailed check,1.0039209502824906,-0.718165150184189,yes,Young,New Customer,0.3028178073482559
1679-jrfbr,female,0,yes,yes,1.5310852911355222,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,yes,credit card (automatic),1.4410327805923713,2.491495717793817,no,Middle-aged,Loyal Customer,-0.43270336499875717
9073-zziay,male,0,yes,yes,1.2051336009250397,yes,no,dsl,yes,yes,yes,yes,yes,yes,two year,no,electronic check,0.7080810042932936,1.2935393938069468,no,Middle-aged,Loyal Customer,-0.4422618836070254
3077-rsntj,female,0,yes,yes,-1.076528230548336,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,-1.499084435446331,-0.9572887562685568,no,Young,New Customer,-0.32638909524948384
6551-gnydg,female,0,yes,yes,-0.7505765403378537,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,bank transfer (automatic),0.5352306987715161,-0.49876262378980524,no,Young,Loyal Customer,-0.17378348684345943
9167-apmxz,female,0,no,no,-0.42462485012737144,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),0.6432621397226272,-0.20354203151793313,no,Young,Loyal Customer,-0.2932614464781379
2749-ctkaj,male,0,yes,yes,-0.42462485012737144,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,-1.4841262359300234,-0.822108916961822,no,Young,Loyal Customer,-0.4711777699494224
6371-nzyeg,male,0,yes,yes,-0.6690886177852331,yes,no,dsl,yes,no,yes,no,yes,no,two year,no,mailed check,-0.018222683331868918,-0.5555875692947251,no,Young,Loyal Customer,-0.28160306239129884
7554-newdd,male,0,no,no,-0.9135523854430948,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),-1.2996417752288951,-0.8963607673382041,no,Young,New Customer,-0.37001566040067174
8992-vonjd,female,0,no,yes,-0.791320501614164,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,yes,electronic check,-0.2924563411308434,-0.6700536571150003,no,Young,Loyal Customer,-0.26374059496947105
0867-mkzvy,female,0,yes,no,-0.506112772679992,yes,yes,fiber optic,yes,no,no,no,no,no,month-to-month,no,electronic check,0.5850913638258751,-0.30483867350496424,yes,Young,Loyal Customer,-0.275219619301128
4482-ewfmi,female,0,no,no,-1.2395040756535771,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,0.1629377330323022,-0.9477149882758802,no,Young,New Customer,1.6041883439175688
4648-ypbtm,male,0,no,no,0.8384379494382472,yes,yes,dsl,no,yes,yes,yes,no,yes,two year,yes,bank transfer (automatic),0.30254759518450747,0.7389667501758579,no,Young,Loyal Customer,-0.44191756327240117
2907-iljbn,female,0,yes,yes,-0.8728084241667845,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,-1.4691680364137156,-0.9041697854704794,no,Young,New Customer,-0.4126599791826952
6345-fzoqh,male,0,yes,no,1.4903413298592119,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,-1.4924363467724167,-0.405826484266425,no,Middle-aged,Loyal Customer,-0.5095550783558019
3376-bmgfe,female,0,no,no,-1.1580161531009565,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),0.2028262650757895,-0.8869193555850574,yes,Young,New Customer,0.5568449866080933
5997-opvfa,male,0,yes,no,1.6125732136881425,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),0.8061403122335331,1.7520214075391882,no,Middle-aged,Loyal Customer,-0.4515521477227614
3445-hxxgf,male,1,yes,no,1.0421577558197987,no,no phone service,dsl,no,yes,yes,no,no,yes,month-to-month,yes,electronic check,-0.648129085185271,0.16231267391649837,yes,Senior,Loyal Customer,-0.4794265305284655
1159-wfsgr,female,0,yes,yes,-0.6690886177852331,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,-1.4758161250876303,-0.8655658822742024,no,Young,Loyal Customer,-0.44921622377093573
7654-ywjuf,male,0,yes,no,0.4309983366751445,yes,no,fiber optic,yes,no,yes,yes,no,no,one year,yes,bank transfer (automatic),0.6465861840595843,0.5541092022988282,no,Young,Loyal Customer,-0.4073651583642729
1875-qivme,female,0,yes,no,-1.2395040756535771,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,1.3163811179564737,-0.9002432170310868,yes,Young,New Customer,2.6652924168705265
6727-iotlz,male,0,yes,no,-0.7505765403378537,yes,no,dsl,no,yes,yes,yes,yes,yes,two year,no,mailed check,0.5701331643095673,-0.4859902466751512,no,Young,Loyal Customer,-0.16919658162896542
0691-jvsya,female,0,yes,no,0.8384379494382472,yes,no,fiber optic,no,no,yes,no,yes,yes,one year,yes,bank transfer (automatic),0.9989348837770544,1.1986620294371253,yes,Young,Loyal Customer,-0.4177425533997847
5918-vukwp,female,0,no,no,-0.01718523736426863,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),-1.4708300585821945,-0.7185842782760344,no,Young,Loyal Customer,-0.4879182365182293
1744-jhkys,female,0,yes,no,0.06430268518835193,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,-1.3328822185984677,-0.6631490732861804,no,Young,Loyal Customer,-0.4827635893592942
2656-fmokz,female,1,no,no,-0.7098325790615434,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,0.32082983903777235,-0.5018950547920173,yes,Senior,Loyal Customer,-0.22364241844481703
2070-fnexe,female,1,no,no,-1.0357842692720256,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,no,bank transfer (automatic),0.38731072577691766,-0.7851815261329261,yes,Senior,New Customer,0.1407471564361328
5947-sgkcl,female,0,yes,yes,-0.7098325790615434,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),1.3479595391575674,-0.3194419785997844,no,Young,Loyal Customer,-0.09765542188671379
3712-pkxza,male,0,yes,no,1.1643896396487294,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card (automatic),-1.4708300585821945,-0.4549968272518545,no,Middle-aged,Loyal Customer,-0.5065901365358367
6317-ypkdh,female,0,no,no,-1.2802480369298874,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),-1.1583698909082112,-0.9941499689776877,yes,Young,New Customer,1.304510536570624
6582-oivsp,female,0,no,no,-1.2802480369298874,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,-0.648129085185271,-0.9873777413883978,no,Young,New Customer,2.2432971371370733
9367-wxlch,male,0,no,no,-0.9950403079957154,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,no,bank transfer (automatic),0.6548962949019775,-0.7150106598087218,yes,Young,New Customer,0.11879553862391119
5524-khnjp,male,0,yes,yes,0.02355872391204165,yes,no,dsl,yes,no,yes,no,yes,yes,one year,no,credit card (automatic),0.33080197204864403,0.0750016745731473,no,Young,Loyal Customer,-0.38865980846443343
1918-zbfqj,female,0,no,no,-0.791320501614164,yes,no,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,electronic check,0.48038396721172105,-0.5169174879786829,yes,Young,Loyal Customer,-0.15436054754692058
1024-guald,female,0,yes,no,-1.2802480369298874,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,-1.3295581742615106,-0.9964220844229541,yes,Young,New Customer,0.9895430451753657
4827-usjhp,male,0,no,no,-0.506112772679992,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,mailed check,-0.4320662032830487,-0.5556537474144901,no,Young,Loyal Customer,-0.36879248567680667
8167-gjlrn,male,0,no,no,-1.1987601143772668,no,no phone service,dsl,no,no,no,yes,no,no,month-to-month,no,electronic check,-1.1434116913919037,-0.9711199832994515,no,Young,New Customer,0.0925482476743063
0956-sycwg,female,0,no,no,-0.791320501614164,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,-1.5007464576148097,-0.8993608421008862,no,Young,Loyal Customer,-0.4347498304021468
8017-uvszu,female,0,yes,no,0.3087664528462136,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,no,credit card (automatic),-0.27251207510909975,0.04226556466270422,no,Young,Loyal Customer,-0.44065400070388017
7100-fqprv,male,0,yes,yes,0.4309983366751445,yes,yes,dsl,yes,no,no,yes,no,yes,one year,yes,credit card (automatic),0.23606670844536215,0.392678708818625,no,Young,Loyal Customer,-0.4249305163174517
2472-ovkup,male,0,yes,no,-1.076528230548336,yes,no,fiber optic,no,yes,yes,no,no,yes,month-to-month,yes,electronic check,0.8709591768041999,-0.7730929895891776,yes,Young,New Customer,0.40038055318035165
2984-rgeya,female,0,yes,yes,1.4903413298592119,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),-1.4974224132778524,-0.40055429405847626,no,Middle-aged,Loyal Customer,-0.5096880321301351
9680-niauv,female,0,yes,yes,1.6125732136881425,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,no,credit card (automatic),1.4925554678152089,2.579181726482503,no,Middle-aged,Loyal Customer,-0.4340114824117795
2146-egvdt,male,0,yes,yes,1.082901717096109,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),-1.5123806127941604,-0.4811592439323028,no,Young,Loyal Customer,-0.5071874495608972
2604-ijpdu,female,0,yes,no,-0.506112772679992,yes,no,fiber optic,yes,yes,no,yes,yes,no,month-to-month,yes,electronic check,1.055443637505328,-0.16837939054943843,no,Young,Loyal Customer,-0.23194981344440077
9178-jhuvj,male,0,yes,yes,-0.3431369275747509,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),-1.3528264846202114,-0.7482100165575201,no,Young,Loyal Customer,-0.46578004815660873
6168-ybynp,male,0,no,no,1.082901717096109,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic check,1.5474021993750033,1.8690684420303008,no,Young,Loyal Customer,-0.41176945521193065
7255-ssfbc,male,0,yes,yes,1.6125732136881425,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),1.577318598407619,2.5405116451664616,no,Middle-aged,Loyal Customer,-0.43184544383826845
3645-deygf,male,0,no,yes,-1.2802480369298874,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,-1.4641819699082799,-0.9982088936566105,no,Young,New Customer,0.7418501635926867
